bkh_no,square_ft,resale,longitude,latitude,price,Dealer,Owner
4,3000.035295,1,19.103831,72.837361,18.258161826219297,1,0
3,1725.1293850000002,1,30.73528,76.79111,15.607270193858982,1,0
2,1035.196687,1,30.92,77.12,14.914123179965662,0,1
3,1349.55015,1,30.594843,76.84983000000001,15.214227685996272,1,0
3,2149.697088,1,22.5922,88.484911,16.213405921671733,1,0
1,644.028103,1,12.8706,77.6279,15.29711532616119,1,0
2,550.1222494,1,22.54111,88.33778000000001,14.403297778421795,0,1
2,1180.173092,1,28.567633,77.383124,15.607270193858982,0,1
3,1220.196353,1,28.5041,77.381557,15.285686632949897,1,0
1,660.0425834,1,28.469063,77.308984,15.35237799261728,1,0
3,1288.175411,1,28.698133,77.335746,15.006398426692876,1,0
4,2492.729539,1,28.558047,77.392752,16.300417291085605,1,0
1,651.1237135,1,17.505115,74.58623,14.946912992035967,1,0
2,1113.111802,1,12.299483,76.620672,15.732433317205148,1,0
4,1556.824079,1,30.692243,76.750614,16.705882371415992,0,1
2,1190.003967,1,19.213466,72.835096,16.012735246411598,1,0
3,1337.950575,1,19.255098,72.9815265,16.648723960844016,1,0
3,1301.005322,1,22.68,88.27,15.29711532616119,0,1
2,1136.25,1,19.283359,72.864964,16.02268557616466,1,0
3,1410.284227,1,13.055985,77.622157,15.687312888712007,1,0
2,1160.056435,1,12.919423,77.522774,15.816990693309524,1,0
3,899.795501,1,23.185601,77.43543299999999,14.603968372873895,1,0
3,1369.491525,1,22.7,88.45,15.211755497462054,1,0
2,1392.4050630000002,0,12.915026,77.668562,16.213405921671733,1,0
3,1556.236737,1,20.098413,79.10786,15.702580358511794,1,0
3,1657.275439,1,12.9077,77.6755,16.118095750958314,1,0
4,1200.0,1,26.898996,73.371995,16.012735246411598,0,1
2,1373.283396,1,12.9958935,77.761394,15.520258832020865,0,1
1,598.0614559999999,1,13.071572,80.124247,14.88022163978423,0,1
2,948.7912659,1,18.68318,73.872361,15.11023799953124,1,0
2,600.0247433,1,30.715967,76.755347,15.394489469099211,0,1
2,1242.381622,0,12.9377,80.2153,15.88868261241667,1,0
3,955.1310529,1,12.758604,77.700377,15.274125813221904,0,1
3,2070.125501,1,28.546788,77.37849399999999,16.588099342704055,1,0
1,724.3902439,1,19.283359,72.864964,15.597219859688982,1,0
2,1350.063532,1,27.61194,75.13972,15.955576839107596,0,1
2,1386.321627,1,12.865219,77.59036,16.300417291085605,1,0
3,1224.246044,1,26.86056,80.91583,15.226497775576945,1,0
3,1600.116584,1,30.662283,76.822397,15.518438995635059,1,0
2,1145.038168,1,22.261354,73.215533,14.80876270134486,0,1
4,2600.297177,1,13.055985,77.622157,16.860033043306743,1,0
2,1227.823148,1,28.381971000000004,77.347688,15.28798284468299,1,0
2,1350.353737,1,30.658839,76.681686,15.29484001284176,1,0
2,884.9557522,1,18.5993,73.7625,15.656060350091908,1,0
2,727.9947055,1,19.249861,72.96386600000001,16.213405921671733,1,0
2,1260.940513,1,22.803593,83.755013,16.648723960844016,1,0
2,840.1008121,1,18.96667,72.83333,14.914123179965662,1,0
3,1195.159604,1,18.96,72.82,16.993564429978885,1,0
2,1285.21997,1,10.778122,79.138539,14.77102238760702,0,1
2,850.1594049,1,20.746141,78.616524,15.201805169084134,1,0
3,1478.123768,1,18.475864,73.89000899999999,15.830413711839864,0,1
2,1250.0,1,22.7808,86.1522,15.319588176962746,0,1
1,590.0109769,1,19.247798,72.88336899999999,15.967272877502799,1,0
3,1245.147805,1,22.498882,88.31755600000001,15.24342683358311,1,0
2,1285.126799,1,12.9576,77.6562,15.830413711839864,0,1
2,893.9393938999999,0,22.101107,88.374433,14.897316067298997,1,0
2,530.0353357,1,13.09,80.27,14.914123179965662,0,1
2,700.1166861,1,12.842686,80.063733,14.914123179965662,0,1
3,1799.640072,1,10.52,76.21,15.607270193858982,0,1
3,1894.020004,1,28.392679,77.344375,16.001561947061912,1,0
1,667.0001668,1,18.462505,73.852052,15.201805169084134,0,1
2,1085.069444,1,28.494868,77.410298,15.424948670398354,1,0
3,1299.038711,1,10.851865,76.181286,15.424948670398354,0,1
3,1469.387755,1,19.12,72.91,17.11134746100564,1,0
3,2061.201839,1,13.0306,77.6485,16.380459992348886,1,0
4,3764.705882,1,28.5216,77.3863,17.281246492014,1,0
2,1079.136691,1,19.040416,73.078151,16.300417291085605,1,0
2,1100.352113,1,21.45,80.2,14.731801689838349,0,1
2,1046.511628,1,21.23795,81.63368,14.841552512220423,0,1
2,942.2266303,1,22.156063,88.351394,15.150511887854474,0,1
3,1730.1038059999998,1,12.9958935,77.761394,16.380459992348886,0,1
2,1195.652174,1,18.510418,73.781944,16.213405921671733,0,1
2,799.173269,1,28.394375,77.35722700000001,14.657078174676883,1,0
2,1350.0,1,19.46304,76.434955,15.90737474309945,0,1
3,1720.183486,1,24.395822,78.989627,15.830413711839864,0,1
2,1074.179165,1,28.560719,77.386208,15.483217567201578,1,0
2,1236.749117,1,19.1615,72.8731,17.147715103853763,1,0
4,3357.112883,1,28.560719,77.386208,16.993564429978885,1,0
3,1111.111111,1,22.759741,75.88953199999999,15.096444681204078,0,1
2,850.0772798,1,22.294094,73.23368599999999,14.603968372873895,1,0
1,607.028754,1,18.651598,73.735448,15.150511887854474,1,0
2,1150.0261369999998,1,30.725549,76.755804,16.213405921671733,1,0
2,1486.880466,1,26.8626,75.7633,15.088076433867828,1,0
2,1050.135501,1,17.321891,76.848617,15.35237799261728,1,0
2,1305.12433,1,30.674408000000003,76.86171999999999,16.066802461833923,1,0
3,1490.973565,1,31.292091,75.543763,17.426428497635523,1,0
3,1125.039173,1,30.74,76.65,15.093663039015954,1,0
2,1017.764619,1,18.96667,72.83333,16.906553056777135,1,0
2,1139.879498,1,12.858535,77.590438,15.76142084987672,0,1
2,511.4401077,1,19.4559,72.8114,15.150511887854474,1,0
3,1325.0,1,21.15389,79.08306,15.88868261241667,0,1
4,2452.830189,0,28.479440000000004,76.971432,16.380459992348886,1,0
3,711.7241379,1,28.440942,77.669552,14.763300344494624,1,0
3,1540.240518,1,26.75,81.0,15.711630042516571,1,0
3,1494.285714,1,12.9153,74.8978,15.469922027245676,1,0
2,1069.736842,1,24.69028,78.41889,15.911071604525215,1,0
1,579.0807093999999,1,13.077175,80.151453,14.978661680269907,0,1
3,1915.041783,1,30.74,76.65,15.520258832020865,0,1
1,565.0781691000001,1,13.0983,80.1622,14.914123179965662,0,1
2,726.0845889,1,12.919987,77.489265,15.201805169084134,1,0
3,1061.689763,1,12.9259,77.6229,16.759949589762293,1,0
2,1000.0,1,19.980678,79.297436,15.068273812173887,1,0
3,1229.189357,1,12.774745,77.671996,15.882373444019521,0,1
3,1420.159335,1,20.28994,85.848504,15.919644834185693,0,1
2,725.0,1,18.6182,73.7447,15.573368647930426,1,0
2,1289.324394,1,13.357135,74.784239,15.424948670398354,0,1
3,1295.336788,1,25.61,85.14139,16.118095750958314,1,0
4,2250.04091,1,19.103013,72.85103000000001,17.822843761378564,1,0
3,1683.0483370000002,1,15.452792,74.98319000000001,17.034386422832473,1,0
2,920.0603318,1,22.54111,88.33778000000001,14.930652476452392,1,0
2,1100.0,1,24.913437,92.772669,15.520258832020865,0,1
3,1488.095238,1,18.510861,73.926175,16.300417291085605,1,0
2,1100.025582,1,19.980678,79.297436,15.274125813221904,1,0
2,905.2504526,1,22.24124,73.200301,14.914123179965662,0,1
3,1560.062402,1,28.506454,77.40956800000001,16.118095750958314,0,1
3,1457.112814,1,12.9958935,77.761394,16.08763654656639,1,0
3,1586.506346,1,26.832353,75.841749,15.373655386537118,1,0
2,1098.119766,1,13.055985,77.622157,15.754252361425857,1,0
3,1885.098743,1,30.66486,76.70610699999999,15.943742382861155,0,1
1,650.0661084,1,18.96667,72.83333,15.59046307836746,1,0
4,4285.034122,1,12.9958935,77.761394,17.11134746100564,1,0
2,1463.070686,1,28.433386,76.95504,15.931766193248746,1,0
2,808.0126041,1,18.669919,73.853723,15.093663039015954,1,0
3,1330.150068,1,26.8626,75.7633,15.176487367510099,1,0
2,1410.012674,1,12.9259,77.6229,16.001561947061912,0,1
1,661.5878107000001,1,16.753034,80.729469,14.316286451937186,1,0
2,950.9433962000002,1,12.952357,77.72250600000001,15.43291683846023,1,0
2,1050.153902,1,24.69028,78.41889,15.573368647930426,1,0
2,1275.239107,1,12.96991,77.59796,15.607270193858982,0,1
2,972.6049603,1,19.049214000000003,73.072916,16.300417291085605,1,0
3,1733.3333329999998,1,18.142137,74.57283100000001,16.380459992348886,1,0
2,647.9767257,1,28.356882,77.293977,15.404745967162468,0,1
2,1820.10582,1,28.522931,77.357078,15.967272877502799,1,0
3,1540.1848220000002,1,12.96991,77.59796,16.213405921671733,0,1
3,1770.244821,1,28.368269,77.37273,15.363073279446223,1,0
4,2100.28879,1,26.781748,81.006714,15.894952224644102,1,0
2,1080.084299,1,12.896558,74.86412,15.226497775576945,1,0
2,1065.088757,1,13.01926,77.64723599999999,15.096444681204078,0,1
3,791.0870855000001,0,24.69028,78.41889,16.300417291085605,1,0
1,614.4021141,1,19.4559,72.8114,14.841552512220423,1,0
2,1053.911634,1,12.905538,77.694263,15.86963441986494,0,1
3,2259.336581,1,21.143354,72.770931,16.091751778288117,1,0
2,3650.745361,1,11.169483,76.616001,16.300417291085605,0,1
2,1050.0922380000002,1,18.52361,73.84778,15.816990693309524,1,0
2,960.1449275,1,24.69028,78.41889,14.566927118346197,1,0
2,850.1594049,1,18.49667,73.94167,15.201805169084134,1,0
2,722.0216606,1,11.0,76.96667,14.914123179965662,0,1
3,1616.2209810000002,1,12.9958935,77.761394,16.213405921671733,0,1
2,1495.546179,0,23.19058,79.905704,14.975531788240602,0,0
2,1044.397463,1,21.0,77.0,15.81834099727227,1,0
4,3122.030677,1,28.488415000000003,77.285903,16.951004817371683,1,0
2,884.0075007000002,1,13.019638,80.22798900000001,15.702580358511794,0,1
1,650.0413662999999,1,24.69028,78.41889,15.520258832020865,1,0
3,1545.215101,1,12.9958935,77.761394,15.990262393084793,1,0
2,797.4641307999999,1,28.394375,77.35722700000001,14.686804342317648,1,0
3,1205.164993,1,28.51583,77.1775,15.250595321348806,0,1
2,1070.090958,1,20.229718,85.745032,15.201805169084134,0,1
2,806.0801474,1,18.518797,73.933947,15.068273812173887,0,1
1,600.0,1,22.54111,88.33778000000001,14.690979711984754,0,1
2,1065.088757,1,18.097689000000003,74.735239,15.789591722875162,1,0
3,1344.860711,1,12.96991,77.59796,15.943742382861155,1,0
3,1890.17111,1,28.9196,76.8972,16.066802461833923,0,1
3,1315.223238,1,13.086769,80.191135,16.095850144260485,1,0
1,600.0109093,1,19.1145,72.8712,16.213405921671733,1,0
4,2250.008036,1,19.102075,72.841149,18.064005814299346,1,0
2,1150.070126,1,21.17,72.83,15.226497775576945,1,0
3,1285.016705,1,12.96991,77.59796,15.424948670398354,1,0
2,960.1335838,1,22.603606,88.406203,15.341567078850604,0,1
3,1713.796058,1,12.9958935,77.761394,16.118095750958314,1,0
2,1200.349192,1,30.756258000000003,76.655851,14.827111833279051,0,1
1,650.0072223,1,28.66667,77.41667,15.319588176962746,0,1
4,2412.698413,1,21.204896,81.18395600000001,16.759949589762293,1,0
3,2065.120121,1,19.126499,72.99956,17.216707972959764,1,0
2,919.1176471,1,12.8458,77.6727,15.201805169084134,0,1
2,1199.040767,1,12.96991,77.59796,15.520258832020865,1,0
3,1835.423677,1,28.431862,77.351104,15.607270193858982,1,0
2,1328.699918,1,19.1145,72.8712,17.073607134447293,1,0
2,1257.010249,0,28.474616,76.990309,15.687312888712007,1,0
2,1170.094839,1,19.071749,73.080575,16.066802461833923,1,0
2,1510.0,1,23.182972,72.611485,15.326232718209745,1,0
2,1120.157908,1,30.662283,76.822397,15.328437790281823,1,0
2,1008.432888,1,19.974047,79.31779499999999,14.869822936167798,0,1
2,1120.186698,1,13.013312,77.662077,15.38412668421143,1,0
2,1150.054765,1,12.865219,77.59036,15.656060350091908,0,1
4,2149.721801,1,30.652036,76.686017,15.955576839107596,0,1
2,614.0620203,1,12.732961,77.707059,14.508658238524095,0,1
3,1654.984424,1,30.756258000000003,76.655851,15.955576839107596,1,0
3,2490.421456,1,30.661104,76.746082,16.380459992348886,1,0
3,1769.1415309999998,1,22.623598,88.441186,15.623799493077952,0,1
3,1677.4685470000002,1,18.518797,73.933947,16.906553056777135,1,0
3,1500.028847,1,19.1758,72.8643,17.073607134447293,1,0
2,995.0248756,1,25.459199,81.787387,15.201805169084134,1,0
2,851.0638298,1,22.403867,88.47000600000001,14.845130332288226,1,0
2,776.9230769,1,22.8877,88.3967,14.51860856442677,1,0
2,694.2435638,1,19.18,72.96333,16.300417291085605,1,0
2,1050.013816,1,21.126159,79.12776,16.759949589762293,1,0
2,838.1839348,1,12.892154,77.611767,15.096444681204078,0,1
3,1762.1145370000002,1,9.930471,76.271273,16.118095750958314,1,0
3,1232.067511,1,22.54111,88.33778000000001,15.803385043104912,1,0
3,1466.781708,1,24.69028,78.41889,16.648723960844016,1,0
2,1179.523473,1,19.1955,72.8728,16.811242881518265,1,0
3,1450.083659,1,28.66667,77.41667,15.46416937585933,0,1
2,803.9982616000001,1,13.07667,77.525,15.123843647884687,1,0
3,1444.444444,1,22.54111,88.33778000000001,16.380459992348886,1,0
1,600.0521785,1,19.060945,73.155293,14.648420115681892,0,1
2,620.0280767,1,12.758604,77.700377,14.790070575320824,0,1
4,2425.325504,1,21.204896,81.18395600000001,16.759949589762293,1,0
2,990.0990099,1,28.638934000000003,77.32645699999999,15.607270193858982,0,1
2,1210.336932,1,28.406388,77.342588,15.123843647884687,1,0
2,900.0473708999999,1,26.928785,75.828002,14.45736497045232,0,1
2,1198.795181,1,18.5438,73.9438,15.602257652872959,1,0
2,1250.0,1,21.17,72.83,15.319588176962746,1,0
3,1716.185777,1,12.996619,77.668989,16.588099342704055,1,0
1,693.0540582,1,24.69028,78.41889,15.319588176962746,1,0
3,1128.652215,1,28.494868,77.410298,15.382041178155344,0,1
3,1714.998441,1,28.506454,77.40956800000001,16.213405921671733,0,1
1,850.1594049,1,17.271107999999998,74.179868,14.690979711984754,0,1
3,1650.0,0,25.61,85.14139,15.651287072098723,0,0
2,900.090009,1,12.973237,77.64685899999999,15.201805169084134,0,1
3,1295.955255,1,19.239813,72.962722,16.759949589762293,1,0
2,910.0686688,1,18.96667,72.83333,16.213405921671733,1,0
2,567.8131084,0,18.96,72.82,16.454567959008102,1,0
2,1100.0,1,12.261327,76.644706,15.520258832020865,0,1
3,1325.718948,1,24.69028,78.41889,16.380459992348886,1,0
2,1076.072336,1,18.52361,73.84778,15.789591722875162,1,0
3,2040.081603,1,12.9847,77.5491,16.648723960844016,1,0
4,3220.674401,1,24.69028,78.41889,18.234351177809064,1,0
3,1199.887069,1,23.132266,79.91049,15.955576839107596,1,0
3,1511.87905,1,13.09,80.27,16.454567959008102,0,1
2,1317.143445,1,12.96991,77.59796,15.671808704579888,0,1
2,774.1935484,1,27.073397,75.594316,14.690979711984754,0,1
2,1382.716049,1,22.473819,70.05781,15.53827733427679,0,1
3,1715.885487,1,12.96991,77.59796,16.759949589762293,0,1
3,1870.286576,1,12.327102,76.58644100000001,15.64006001130563,0,1
3,1925.019942,1,30.33,78.06,15.795131902483437,1,0
3,1500.0,1,30.74,76.65,15.319588176962746,0,1
4,3931.034483,1,28.415742,77.028867,17.858561843342684,1,0
2,1045.068583,1,12.96991,77.59796,15.894952224644102,1,0
2,1162.576121,1,15.40194,74.04333000000001,15.656060350091908,0,1
3,1400.0,1,22.54111,88.33778000000001,15.250595321348806,1,0
2,1309.8869550000002,1,9.930471,76.271273,15.803385043104912,0,1
3,1449.953227,1,28.2102,76.8606,15.35237799261728,1,0
3,1250.0,1,22.54111,88.33778000000001,15.520258832020865,1,0
2,1260.504202,1,20.26444,85.82806,14.914123179965662,0,1
3,1660.258651,1,26.91868,75.750399,16.066802461833923,0,1
2,1200.0,1,12.975,80.13472,15.319588176962746,0,1
1,650.026001,1,22.691954,75.84695,14.731801689838349,0,1
2,1002.460585,1,20.928222,79.842268,16.213405921671733,1,0
3,1375.384615,1,25.30694,83.00610999999999,16.006046259006514,0,1
3,960.1024109,1,13.138566,80.234522,15.319588176962746,0,1
2,1095.041322,1,30.684523,76.691728,15.483217567201578,1,0
3,1619.9376949999998,1,30.90833,75.84861,15.46416937585933,0,1
2,932.038835,1,13.0734,80.2069,15.789591722875162,0,1
3,1254.833978,1,13.219742000000002,76.698537,16.057283617831484,0,1
2,1040.154814,1,25.451221,81.788809,15.274125813221904,1,0
2,900.090009,1,23.25,87.75,15.201805169084134,1,0
2,934.5527294,1,22.403867,88.47000600000001,15.000300848683787,1,0
2,1478.1966,1,30.662283,76.822397,15.607270193858982,0,1
2,1223.684211,1,12.96991,77.59796,15.35237799261728,1,0
2,689.0314093,1,18.669919,73.853723,15.248211530561777,1,0
2,1159.887233,1,28.493232,77.434566,15.56644820628317,1,0
3,1400.0,1,10.159679,76.38519000000001,15.250595321348806,1,0
3,1551.020408,1,19.239813,72.962722,16.759949589762293,1,0
2,945.0171821,1,21.079055,78.984696,14.603968372873895,0,1
2,675.0306832,1,18.96667,72.83333,16.108045416114916,1,0
2,699.9681833,1,22.73498,75.886368,14.603968372873895,0,1
3,1354.912632,1,12.889549,77.563506,15.369435971884585,1,0
3,1816.897143,0,12.96991,77.59796,16.705882371415992,1,0
3,1150.040118,1,20.73333,77.0,15.274125813221904,0,1
2,1199.82548,1,22.54111,88.33778000000001,15.520258832020865,1,0
3,1329.500539,1,28.44414,77.465898,15.123843647884687,0,1
2,1044.285714,0,12.9259,77.6229,15.80475383172596,1,0
2,1100.110011,1,24.69028,78.41889,16.118095750958314,1,0
2,1000.0,1,21.135502,79.128351,15.176487367510099,0,1
4,1400.258509,1,22.54111,88.33778000000001,15.687312888712007,0,1
2,578.0954383,0,19.239813,72.962722,16.213405921671733,1,0
3,1968.826907,1,30.692243,76.750614,16.300417291085605,1,0
1,740.0660367,1,30.725549,76.755804,15.687312888712007,1,0
2,1120.211997,1,30.662283,76.822397,15.35237799261728,1,0
2,1320.035201,1,18.542235,73.828136,16.012735246411598,1,0
2,1020.040802,1,19.1955,72.8728,16.648723960844016,1,0
4,1850.007115,1,26.4725,80.33111,16.380459992348886,1,0
4,3165.224731,1,28.552626,77.33394799999999,17.216707972959764,1,0
2,790.0,1,22.504225,88.379757,15.18922639004183,1,0
2,1099.807534,1,13.052834,80.249249,15.201805169084134,0,1
2,1150.0473550000002,1,28.453086,77.048365,15.955576839107596,1,0
2,1115.209989,1,13.013312,77.662077,15.184149983845444,1,0
2,1329.787234,1,21.151992,72.81002,15.520258832020865,1,0
2,1010.10101,1,28.579004,77.431173,15.201805169084134,0,1
3,1599.040576,1,13.1156,77.5652,15.894952224644102,0,1
3,1819.230769,1,28.576117,77.382136,16.0625830467363,1,0
2,1040.068201,1,19.076057,73.097319,15.623799493077952,1,0
3,1591.248135,1,25.56306,84.67111,16.077273760604726,0,1
3,1580.345286,1,26.819438,75.77718,15.598901945589025,0,1
2,1270.186899,1,28.408144,76.963756,15.76142084987672,1,0
2,1359.084406,1,28.406388,77.342588,15.150511887854474,1,0
2,999.0525318,1,19.030318,73.070892,16.065749275960183,1,0
2,950.0206526,1,28.49812,77.375782,14.648420115681892,0,1
2,1174.10265,1,12.96991,77.59796,15.76142084987672,0,1
2,1000.0,1,22.483471,88.417711,15.26007406305717,0,1
2,1455.906822,1,13.09,80.27,15.76142084987672,0,1
2,688.918119,1,18.669919,73.853723,15.248211530561777,1,0
2,1200.192031,1,13.338634,77.759291,15.424948670398354,1,0
3,1401.105316,1,12.9953,80.2672,16.705882371415992,1,0
1,623.3333332999999,1,18.967124,73.329605,14.441449523589984,0,1
3,1188.051595,1,48.134195,11.584111,15.76142084987672,0,1
3,1909.307876,1,12.97045,77.712284,16.300417291085605,0,1
3,1654.3649779999998,1,24.69028,78.41889,16.380459992348886,1,0
4,2135.348226,1,28.546788,77.37849399999999,16.380459992348886,1,0
3,2484.70948,1,30.654128000000004,76.732427,16.380459992348886,1,0
1,619.9628022,1,18.578765,73.890693,15.201805169084134,1,0
3,1502.183406,1,18.475864,73.89000899999999,15.967272877502799,1,0
3,1210.9589039999998,1,22.7,88.45,15.3016504802982,1,0
3,1565.217391,1,18.475864,73.89000899999999,15.971913256520972,1,0
4,2500.0,1,35.0,136.0,17.034386422832473,1,0
2,1100.196464,1,19.700808,72.75554699999999,15.53827733427679,0,1
3,1660.516605,1,22.3588,72.6275,15.319588176962746,0,1
3,1739.1304350000005,1,12.928575,77.58572099999999,16.380459992348886,1,0
1,638.9845095,1,19.402549,72.85441800000001,14.904072847479162,1,0
2,1200.0,1,13.930233,75.69223199999999,15.607270193858982,0,1
2,1112.116902,1,28.5216,77.3863,15.967272877502799,0,1
3,1467.288106,1,21.15389,79.08306,15.955576839107596,0,1
3,1550.064185,1,28.576117,77.382136,15.390357232668071,1,0
3,1816.035594,1,22.529,88.368,16.811242881518265,1,0
2,946.1551694,1,12.9377,80.2153,15.520258832020865,0,1
2,1050.030883,1,27.16726,75.70950500000001,15.732433317205148,1,0
2,1018.53738,1,19.18,72.96333,16.118095750958314,1,0
2,1000.0,1,28.6423,77.3445,15.607270193858982,0,1
4,1600.0,1,19.091524,73.009039,16.588099342704055,1,0
3,1529.0519880000002,1,9.930471,76.271273,15.76142084987672,1,0
3,669.1051832999999,0,24.69028,78.41889,16.52356082573315,1,0
3,1620.162016,1,10.534056,76.184529,16.012735246411598,0,1
2,1208.178439,1,21.17,72.83,15.176487367510099,1,0
2,928.2009282,1,28.44414,77.465898,15.039286283703994,0,1
1,681.1409110000001,1,21.17,72.83,14.285514812209815,0,1
2,900.2770082999999,1,22.556,72.95100000000001,14.77102238760702,0,1
3,1703.577513,0,19.05871,72.89969,16.906553056777135,1,0
2,970.0665188,1,22.507959,88.353262,15.76142084987672,1,0
3,2059.997425,1,26.8923,75.8163,16.588099342704055,1,0
3,1995.344197,1,28.429614,77.481711,16.300417291085605,1,0
3,2235.07757,1,12.96991,77.59796,16.648723960844016,0,1
2,634.057971,1,19.7,72.77,14.711598990684092,1,0
2,1200.068575,1,24.69028,78.41889,16.454567959008102,1,0
2,877.1532185000001,1,18.669919,73.853723,15.168765323403864,1,0
2,849.9787505,1,22.617564,88.427982,14.508658238524095,1,0
2,753.4730397999999,1,28.644114,77.338923,14.978661680269907,0,1
2,1015.099607,1,18.973908,73.02510600000001,15.894952224644102,1,0
2,1100.352113,1,28.6396,77.0884,16.52356082573315,1,0
3,1000.0,1,22.486821,88.233267,15.201805169084134,0,1
3,1263.414634,0,22.54111,88.33778000000001,15.46031580728584,1,0
2,900.0782677000001,1,18.615805,73.775025,15.747032114495013,1,0
3,1396.348013,1,24.69028,78.41889,16.380459992348886,1,0
2,1053.273688,1,30.664299,76.817624,14.767168819776032,1,0
2,1075.090969,1,12.96991,77.59796,15.687312888712007,1,0
2,800.0,1,18.5823,73.983,15.009433329466965,1,0
2,1097.972973,1,22.719648,72.43973100000001,14.77102238760702,0,1
3,1640.042599,1,28.506454,77.40956800000001,15.856731016694035,0,1
2,1115.03438,1,24.69028,78.41889,16.300417291085605,1,0
2,1205.121768,1,20.355899,85.843519,15.38412668421143,1,0
1,616.1007667,1,18.742898,73.85356999999999,14.626441218624949,0,1
1,640.0653683999999,1,24.69028,78.41889,15.363073279446223,1,0
3,1539.957854,1,22.54111,88.33778000000001,16.066802461833923,1,0
2,553.7459283,0,18.966114,73.148278,15.732433317205148,1,0
2,1250.0,1,21.15389,79.08306,15.607270193858982,0,1
3,1990.362455,1,12.95619,77.70194000000001,16.066802461833923,1,0
2,1100.151745,1,22.360655,73.168216,14.88022163978423,0,1
3,1250.0,1,10.52,76.21,15.404745967162468,1,0
3,1300.236407,1,26.959353000000004,75.77919399999999,15.520258832020865,0,1
3,1270.016565,1,26.508171,80.26388299999999,15.341567078850604,1,0
2,1000.0,1,17.7,83.25,15.068273812173887,0,1
2,1141.078838,1,19.047207,73.080342,16.213405921671733,1,0
3,1613.481535,1,26.606357,80.114695,15.319588176962746,1,0
1,679.2513713999999,1,18.602428,73.787111,15.252973443188226,1,0
3,1625.415589,1,22.75,77.72,15.29711532616119,1,0
3,1510.574018,1,27.61194,75.13972,15.068273812173887,0,1
2,600.0,1,22.318485,73.162544,14.690979711984754,0,1
3,1761.207685,1,28.63676,77.36315,15.856731016694035,1,0
2,1200.068575,1,30.73528,76.79111,15.76142084987672,1,0
2,1150.040118,1,18.142137,74.57283100000001,15.967272877502799,1,0
2,784.1920132,1,12.91716,80.19287,15.147876840910817,1,0
3,1850.13876,1,28.651918,77.348794,16.588099342704055,1,0
2,1022.494888,1,12.840956,77.659441,15.068273812173887,0,1
3,1459.017248,1,19.048403,72.88731,17.147715103853763,1,0
3,1550.120565,1,30.752321,76.772816,15.319588176962746,1,0
3,2500.0,1,22.288976,73.128222,15.46416937585933,0,1
2,1006.036217,1,28.679892,77.20616,16.648723960844016,1,0
3,1458.823529,1,30.662283,76.822397,15.416916500313993,1,0
2,1180.0219539999998,1,26.900926,75.775927,15.274125813221904,1,0
1,899.9581414999999,1,28.66667,77.41667,15.274125813221904,0,1
1,549.9541705,1,19.218498,72.992114,15.38412668421143,1,0
2,960.0279281,1,18.5823,73.983,15.520258832020865,1,0
2,970.0044769,1,22.54111,88.33778000000001,16.380459992348886,1,0
3,1871.157445,1,13.024599,77.70444300000001,16.454567959008102,1,0
3,2100.375857,1,12.96991,77.59796,16.066802461833923,0,1
2,1120.038958,1,30.662283,76.822397,15.341567078850604,1,0
2,1063.327032,1,27.98889,76.38833000000001,14.626441218624949,1,0
3,1515.151515,1,28.6423,77.3445,15.86963441986494,1,0
1,650.0541712,1,18.486657,73.95330899999999,14.914123179965662,1,0
3,1636.929121,1,28.568096,77.390253,16.118095750958314,0,1
3,1726.0579059999998,1,17.45,78.5,15.64006001130563,0,1
2,1350.016464,1,19.0167,72.8167,17.529082649058825,1,0
1,625.0,1,18.452663,73.93104,15.201805169084134,0,1
2,970.1202949,1,18.690674,73.790998,15.424948670398354,0,1
4,2030.456853,1,30.698017,76.679016,15.990262393084793,0,1
2,844.0,1,22.69995,88.390833,14.562198979385785,1,0
2,1000.0,1,21.9,83.4,15.955576839107596,0,1
2,1273.08338,1,28.431862,77.351104,15.330638010707329,1,0
4,1805.33752,1,26.142985,91.767427,15.747032114495013,1,0
3,2142.857143,1,28.494868,77.410298,16.52356082573315,1,0
2,1036.150127,1,12.843566,77.652108,15.319588176962746,0,1
3,1802.801276,1,10.554221,76.175962,16.380459992348886,1,0
2,1032.080502,1,19.038205,73.06612,16.300417291085605,1,0
1,645.0780543999999,1,28.582887,77.339935,15.424948670398354,1,0
4,2744.961779,1,22.761472,75.911242,15.882373444019521,0,1
2,866.9804310000001,1,9.946434,76.347436,15.068273812173887,0,1
3,1159.375,1,26.724219,88.326357,15.126542704125361,1,0
3,1800.1302079999998,1,22.4604,70.06145,15.525698554330328,0,1
2,1112.638262,1,19.1759,72.9522,16.648723960844016,1,0
2,880.195599,1,22.69995,88.390833,15.096444681204078,0,1
2,627.1777003,0,26.900926,75.775927,14.585619242623203,1,0
3,1416.256158,1,12.80009,77.71181999999999,15.341567078850604,1,0
3,2009.584171,1,28.6423,77.3445,16.380459992348886,1,0
2,1300.169587,1,23.83,78.71,15.341567078850604,0,1
3,1140.19176,1,22.54111,88.33778000000001,15.29711532616119,1,0
3,2608.695652,0,12.985786,77.73555999999999,16.993564429978885,1,0
2,1250.0,1,22.273345000000003,73.23299499999999,14.914123179965662,0,1
3,1243.076923,1,26.154874,91.670312,15.211755497462054,1,0
3,1300.062906,1,12.96991,77.59796,15.64006001130563,0,1
